Datetime, Timestamp, Low, High, Open, Close, Vol
5/29/2018 3:00:00 AM, 1527562800, 7099.24, 7125, 7107.6, 7115.06, 322.056248179999
5/29/2018 2:00:00 AM, 1527559200, 7087, 7117.51, 7117.5, 7107.6, 251.56073508
5/29/2018 1:00:00 AM, 1527555600, 7058, 7125, 7125, 7117.5, 342.02278778
5/29/2018 12:00:00 AM, 1527552000, 7107.88, 7133, 7107.94, 7125, 341.902709349999
5/28/2018 11:00:00 PM, 1527548400, 7100, 7136.36, 7136.36, 7107.94, 407.481125999999
5/28/2018 10:00:00 PM, 1527544800, 7087, 7160, 7158.56, 7136.36, 946.801186489999
5/28/2018 9:00:00 PM, 1527541200, 7126.01, 7214.93, 7211.8, 7158.56, 536.698808259998
5/28/2018 8:00:00 PM, 1527537600, 7205.59, 7242.62, 7225.94, 7211.8, 118.132089
5/28/2018 7:00:00 PM, 1527534000, 7201.66, 7257.53, 7201.66, 7226.3, 227.84906477
5/28/2018 6:00:00 PM, 1527530400, 7201.65, 7239.89, 7228.35, 7201.65, 234.85414996
5/28/2018 5:00:00 PM, 1527526800, 7193, 7228.11, 7201.31, 7227.3, 253.81326826
5/28/2018 4:00:00 PM, 1527523200, 7199.34, 7239.99, 7227.98, 7201.3, 225.30479344
5/28/2018 3:00:00 PM, 1527519600, 7205.69, 7265, 7246.05, 7227.99, 342.49509215
5/28/2018 2:00:00 PM, 1527516000, 7245.02, 7280, 7267.74, 7246.04, 231.65384213
5/28/2018 1:00:00 PM, 1527512400, 7253.31, 7286.13, 7286.12, 7267.74, 145.2975692
5/28/2018 12:00:00 PM, 1527508800, 7180, 7307, 7220, 7287.61, 421.292565369997
5/28/2018 11:00:00 AM, 1527505200, 7207.95, 7236.37, 7236.37, 7220, 109.61846305
5/28/2018 10:00:00 AM, 1527501600, 7220.99, 7240, 7221, 7236.37, 58.41156106
5/28/2018 9:00:00 AM, 1527498000, 7220.99, 7246.06, 7233.83, 7220.99, 122.47762246
5/28/2018 8:00:00 AM, 1527494400, 7219.17, 7241.99, 7236.74, 7233.84, 155.14714664
5/28/2018 7:00:00 AM, 1527490800, 7215.01, 7247.09, 7221.91, 7236.74, 215.18059948
5/28/2018 6:00:00 AM, 1527487200, 7182.42, 7230.01, 7196.86, 7221.91, 343.30240915
5/28/2018 5:00:00 AM, 1527483600, 7167.99, 7355, 7329.08, 7196.87, 1325.57998736
5/28/2018 4:00:00 AM, 1527480000, 7314.82, 7391.2, 7390.01, 7332.14, 329.554364849999
5/28/2018 3:00:00 AM, 1527476400, 7354, 7444.8, 7369.38, 7390.01, 467.959419939996
5/28/2018 2:00:00 AM, 1527472800, 7355, 7369.4, 7365.25, 7369.39, 87.2649598399971
5/28/2018 1:00:00 AM, 1527469200, 7320.71, 7380, 7356.83, 7365.25, 320.775573869999
5/28/2018 12:00:00 AM, 1527465600, 7330.01, 7370.39, 7346.64, 7356.82, 158.72000232
5/27/2018 11:00:00 PM, 1527462000, 7328.85, 7369.69, 7340, 7346.64, 232.59715753
5/27/2018 10:00:00 PM, 1527458400, 7315.92, 7340, 7324.99, 7339.99, 112.47439046
5/27/2018 9:00:00 PM, 1527454800, 7290.93, 7325, 7312.13, 7325, 182.88470124
5/27/2018 8:00:00 PM, 1527451200, 7296.14, 7322.13, 7296.15, 7306.84, 129.07843672
5/27/2018 7:00:00 PM, 1527447600, 7277.2, 7300, 7286.4, 7296.15, 141.8663496
5/27/2018 6:00:00 PM, 1527444000, 7272, 7392.7, 7352.5, 7288.23, 524.213574619998
5/27/2018 5:00:00 PM, 1527440400, 7323.01, 7353, 7346.96, 7352.5, 118.22557037
5/27/2018 4:00:00 PM, 1527436800, 7330, 7357.3, 7337.18, 7346.96, 135.710748220001
5/27/2018 3:00:00 PM, 1527433200, 7326.27, 7353.78, 7338.87, 7337.18, 134.78193229
5/27/2018 2:00:00 PM, 1527429600, 7286, 7356, 7301.99, 7338.87, 183.7852335
5/27/2018 1:00:00 PM, 1527426000, 7284.24, 7310, 7302.95, 7302, 117.09098731
5/27/2018 12:00:00 PM, 1527422400, 7293.05, 7335.15, 7335.15, 7302.95, 110.67929295
5/27/2018 11:00:00 AM, 1527418800, 7290.39, 7347, 7323.27, 7335.15, 88.6501191900001
5/27/2018 10:00:00 AM, 1527415200, 7310.12, 7390.19, 7315.63, 7323.28, 217.565624380001
5/27/2018 9:00:00 AM, 1527411600, 7291.65, 7329.38, 7296.91, 7314.12, 40.25023576
5/27/2018 8:00:00 AM, 1527408000, 7229.01, 7325.21, 7318.65, 7296.9, 280.539862619999
5/27/2018 7:00:00 AM, 1527404400, 7266.15, 7344.99, 7288.23, 7318.65, 143.48619273
5/27/2018 6:00:00 AM, 1527400800, 7266, 7303.51, 7274.99, 7288.23, 73.1274005699999
5/27/2018 5:00:00 AM, 1527397200, 7241.81, 7306.15, 7306.15, 7274.99, 157.04725706
5/27/2018 4:00:00 AM, 1527393600, 7279.01, 7311, 7297.34, 7307.28, 87.5179431699998
5/27/2018 3:00:00 AM, 1527390000, 7250.07, 7301.31, 7301.31, 7297.34, 240.13214084
5/27/2018 2:00:00 AM, 1527386400, 7275.37, 7316.43, 7275.38, 7301.3, 162.61886763
5/27/2018 1:00:00 AM, 1527382800, 7250, 7307.15, 7255.77, 7275.38, 210.55676903
5/27/2018 12:00:00 AM, 1527379200, 7230.01, 7337.95, 7337.94, 7257.11, 741.080153619998
5/26/2018 11:00:00 PM, 1527375600, 7287.23, 7350.06, 7316.97, 7337.95, 323.183480819999
5/26/2018 10:00:00 PM, 1527372000, 7305.1, 7465.9, 7464.01, 7316.97, 508.897283629999
5/26/2018 9:00:00 PM, 1527368400, 7464.01, 7627.8, 7527.5, 7464.01, 332.979539
5/26/2018 8:00:00 PM, 1527364800, 7519.1, 7539.87, 7530.06, 7527.5, 104.56838621
5/26/2018 7:00:00 PM, 1527361200, 7520.87, 7555.77, 7548.68, 7530.06, 148.21480484
5/26/2018 6:00:00 PM, 1527357600, 7532.64, 7560, 7547.48, 7548.69, 146.47484817
5/26/2018 5:00:00 PM, 1527354000, 7519.99, 7556.68, 7520, 7547.48, 145.12083598
5/26/2018 4:00:00 PM, 1527350400, 7519, 7540, 7536.15, 7520, 124.67490354
5/26/2018 3:00:00 PM, 1527346800, 7518.32, 7541.01, 7518.33, 7536.15, 131.03858817
5/26/2018 2:00:00 PM, 1527343200, 7514.36, 7540, 7535.11, 7518.33, 120.89974573
5/26/2018 1:00:00 PM, 1527339600, 7510.35, 7546.84, 7521.47, 7535.11, 149.88326402
5/26/2018 12:00:00 PM, 1527336000, 7480, 7543, 7529.23, 7521.46, 222.15831513
5/26/2018 11:00:00 AM, 1527332400, 7529.22, 7554.09, 7544.4, 7529.22, 110.96749849
5/26/2018 10:00:00 AM, 1527328800, 7517, 7547.36, 7544, 7544.41, 83.6984258
5/26/2018 9:00:00 AM, 1527325200, 7538, 7551, 7538.86, 7544, 52.5702826700001
5/26/2018 8:00:00 AM, 1527321600, 7522.5, 7560, 7549.99, 7538.86, 95.9699376699999
5/26/2018 7:00:00 AM, 1527318000, 7417.83, 7640.46, 7420, 7549.99, 810.018765699998
5/26/2018 6:00:00 AM, 1527314400, 7401.86, 7440, 7432.15, 7420, 85.66594406
5/26/2018 5:00:00 AM, 1527310800, 7380, 7434, 7383.46, 7432.15, 114.81424611
5/26/2018 4:00:00 AM, 1527307200, 7381, 7430.31, 7430.31, 7383.46, 239.50303675
5/26/2018 3:00:00 AM, 1527303600, 7415.79, 7436.07, 7415.8, 7430.31, 83.46296109
5/26/2018 2:00:00 AM, 1527300000, 7415.79, 7454.08, 7443.08, 7415.8, 151.87835539
5/26/2018 1:00:00 AM, 1527296400, 7425.06, 7469.61, 7447.29, 7443.08, 142.73399518
5/26/2018 12:00:00 AM, 1527292800, 7425.88, 7459.11, 7459.11, 7447.29, 142.91418708
5/25/2018 11:00:00 PM, 1527289200, 7384.88, 7499.99, 7399.96, 7459.11, 332.7200577
5/25/2018 10:00:00 PM, 1527285600, 7365.56, 7439.08, 7438.05, 7399.96, 262.49735171
5/25/2018 9:00:00 PM, 1527282000, 7420, 7451.28, 7444.95, 7438.04, 227.37730424
5/25/2018 8:00:00 PM, 1527278400, 7406.23, 7453.78, 7420.01, 7444.95, 209.96516709
5/25/2018 7:00:00 PM, 1527274800, 7368, 7447.56, 7428.6, 7420.01, 513.785758919998
5/25/2018 6:00:00 PM, 1527271200, 7390, 7440.65, 7433.45, 7428.61, 567.580200249998
5/25/2018 5:00:00 PM, 1527267600, 7407.27, 7476.63, 7470.89, 7433.45, 568.063227069996
5/25/2018 4:00:00 PM, 1527264000, 7464, 7496.01, 7496.01, 7470.89, 222.1974365
5/25/2018 3:00:00 PM, 1527260400, 7431.99, 7513, 7470.29, 7496.01, 422.817780839999
5/25/2018 2:00:00 PM, 1527256800, 7470.28, 7512.99, 7482.66, 7470.29, 227.50860659
5/25/2018 1:00:00 PM, 1527253200, 7467.9, 7504.84, 7504.84, 7481.62, 273.37663506
5/25/2018 12:00:00 PM, 1527249600, 7455, 7545.86, 7455.3, 7504.84, 386.195618899998
5/25/2018 11:00:00 AM, 1527246000, 7329.96, 7480.22, 7365.2, 7455.3, 688.608560889998
5/25/2018 10:00:00 AM, 1527242400, 7326.94, 7474.9, 7410.32, 7365.2, 569.109840209999
5/25/2018 9:00:00 AM, 1527238800, 7393.84, 7452.46, 7452.46, 7410.77, 236.32717049
5/25/2018 8:00:00 AM, 1527235200, 7390, 7459.86, 7428.66, 7452.46, 330.777047349999
5/25/2018 7:00:00 AM, 1527231600, 7387.31, 7520.71, 7505.5, 7430, 716.480350749994
5/25/2018 6:00:00 AM, 1527228000, 7475, 7649.98, 7632.22, 7505.5, 505.076174899999
5/25/2018 5:00:00 AM, 1527224400, 7591.36, 7639.98, 7596.99, 7632.22, 152.19680445
5/25/2018 4:00:00 AM, 1527220800, 7571.01, 7619, 7600, 7596.98, 159.42746516
5/25/2018 3:00:00 AM, 1527217200, 7574.59, 7630, 7630, 7600, 312.665674019999
5/25/2018 2:00:00 AM, 1527213600, 7568.93, 7661.85, 7568.93, 7630, 461.83029702
5/25/2018 1:00:00 AM, 1527210000, 7527.3, 7573.83, 7554.26, 7568.93, 142.876984179999
5/25/2018 12:00:00 AM, 1527206400, 7529, 7588.61, 7584.15, 7554.26, 191.91853
5/24/2018 11:00:00 PM, 1527202800, 7537.97, 7622.3, 7579.99, 7584.15, 353.42871169
5/24/2018 10:00:00 PM, 1527199200, 7520.88, 7596.35, 7539.94, 7580, 227.51850157
5/24/2018 9:00:00 PM, 1527195600, 7476.1, 7560.87, 7555.01, 7539.93, 424.68452226
5/24/2018 8:00:00 PM, 1527192000, 7515.04, 7587.02, 7587.02, 7555, 333.649458580001
5/24/2018 7:00:00 PM, 1527188400, 7559.46, 7629.53, 7590.9, 7587.27, 527.332879379999
5/24/2018 6:00:00 PM, 1527184800, 7500, 7605, 7514.76, 7590.91, 573.647083129999
5/24/2018 5:00:00 PM, 1527181200, 7446.14, 7539, 7520.92, 7514.77, 447.238318349999
5/24/2018 4:00:00 PM, 1527177600, 7487.8, 7565.01, 7562.15, 7520.92, 390.51135279
5/24/2018 3:00:00 PM, 1527174000, 7493.16, 7571.02, 7502.58, 7562.15, 600.878047389999
5/24/2018 2:00:00 PM, 1527170400, 7461.83, 7595.25, 7491.13, 7502.58, 574.464597379998
5/24/2018 1:00:00 PM, 1527166800, 7480.9, 7533.91, 7505.02, 7491.13, 409.383828339999
5/24/2018 12:00:00 PM, 1527163200, 7269, 7535, 7362.93, 7505.02, 1171.38050646999
5/24/2018 11:00:00 AM, 1527159600, 7340, 7395.89, 7343.52, 7362.93, 373.212000139998
5/24/2018 10:00:00 AM, 1527156000, 7300, 7400, 7375, 7343.51, 299.71923705
5/24/2018 9:00:00 AM, 1527152400, 7282.23, 7434.11, 7411.11, 7375, 769.302440159999
5/24/2018 8:00:00 AM, 1527148800, 7373.84, 7557.69, 7557.69, 7407.1, 866.583557719995
5/24/2018 7:00:00 AM, 1527145200, 7530, 7677.86, 7653.5, 7557.68, 522.209171449999
5/24/2018 6:00:00 AM, 1527141600, 7627.62, 7695.73, 7687.08, 7653.51, 175.81596837
5/24/2018 5:00:00 AM, 1527138000, 7660.97, 7725, 7723.99, 7687.07, 190.46907514
5/24/2018 4:00:00 AM, 1527134400, 7606.22, 7734.99, 7613.89, 7724, 574.856947059996
5/24/2018 3:00:00 AM, 1527130800, 7567.04, 7650, 7567.04, 7617.57, 398.156024109999
5/24/2018 2:00:00 AM, 1527127200, 7550.83, 7612.5, 7600.01, 7567.05, 254.49162229
5/24/2018 1:00:00 AM, 1527123600, 7574.89, 7647, 7580, 7600.01, 487.668183869999
5/24/2018 12:00:00 AM, 1527120000, 7505.01, 7608.88, 7505.01, 7585, 428.753338659998
5/23/2018 11:00:00 PM, 1527116400, 7466.52, 7581.71, 7555.73, 7505, 583.318434349995
5/23/2018 10:00:00 PM, 1527112800, 7550, 7645.57, 7645.56, 7555.73, 410.367980019998
5/23/2018 9:00:00 PM, 1527109200, 7569.99, 7645.64, 7590, 7645.64, 375.589250419999
5/23/2018 8:00:00 PM, 1527105600, 7520.31, 7659.54, 7595.48, 7590, 1098.91349234999
5/23/2018 7:00:00 PM, 1527102000, 7497.1, 7600, 7497.1, 7595.48, 1033.58705765999
5/23/2018 6:00:00 PM, 1527098400, 7452.63, 7546.78, 7518.01, 7497.09, 1068.27069307999
5/23/2018 5:00:00 PM, 1527094800, 7433.19, 7625, 7615.27, 7524.24, 2100.72954017999
5/23/2018 4:00:00 PM, 1527091200, 7552, 7714.96, 7714.96, 7615.28, 2049.83063307999
5/23/2018 3:00:00 PM, 1527087600, 7666, 7900, 7888.01, 7714.96, 1308.12378308998
5/23/2018 2:00:00 PM, 1527084000, 7861.46, 7905, 7904.01, 7890, 356.777896109999
5/23/2018 1:00:00 PM, 1527080400, 7885.9, 7938.65, 7910.5, 7904, 254.58922142
5/23/2018 12:00:00 PM, 1527076800, 7850.29, 7936, 7860.01, 7910.5, 298.191279279999
5/23/2018 11:00:00 AM, 1527073200, 7808.23, 7877.32, 7849.04, 7860, 281.22666399
5/23/2018 10:00:00 AM, 1527069600, 7835, 7911.46, 7850.32, 7849.03, 254.06024198
5/23/2018 9:00:00 AM, 1527066000, 7809, 7866.56, 7851, 7850.31, 274.36083594
5/23/2018 8:00:00 AM, 1527062400, 7812.49, 7889.38, 7859.9, 7851, 369.096418919999
5/23/2018 7:00:00 AM, 1527058800, 7813.23, 7945.13, 7945.13, 7859.92, 696.680722829996
5/23/2018 6:00:00 AM, 1527055200, 7903, 7949.72, 7912.51, 7945.13, 111.0498882
5/23/2018 5:00:00 AM, 1527051600, 7888.16, 7932.4, 7897, 7912.51, 287.7360768
5/23/2018 4:00:00 AM, 1527048000, 7881.21, 7952.45, 7952.09, 7897, 369.518917509999
5/23/2018 3:00:00 AM, 1527044400, 7901.24, 7973.28, 7908.01, 7952.09, 381.46012331
5/23/2018 2:00:00 AM, 1527040800, 7883, 7927, 7911.53, 7908.01, 449.106761369999
5/23/2018 1:00:00 AM, 1527037200, 7864, 7963, 7963, 7911.52, 969.838675369992
5/23/2018 12:00:00 AM, 1527033600, 7950, 8030.06, 7987.7, 7963, 507.054860319999
5/22/2018 11:00:00 PM, 1527030000, 7970.37, 8043.28, 7970.37, 7987.7, 575.675226559998
5/22/2018 10:00:00 PM, 1527026400, 7950, 8100.01, 8070, 7970.38, 926.959421749994
5/22/2018 9:00:00 PM, 1527022800, 8063.77, 8108.65, 8108.64, 8070.01, 520.118590269997
5/22/2018 8:00:00 PM, 1527019200, 8100, 8195.81, 8186.4, 8108.94, 461.000171409999
5/22/2018 7:00:00 PM, 1527015600, 8164.76, 8216.59, 8204.96, 8186.4, 307.81185341
5/22/2018 6:00:00 PM, 1527012000, 8190.84, 8219.72, 8215, 8204.96, 246.00027591
5/22/2018 5:00:00 PM, 1527008400, 8215, 8235.2, 8220.48, 8215, 294.37698008
5/22/2018 4:00:00 PM, 1527004800, 8216, 8239.99, 8230.36, 8220.49, 235.76072826
5/22/2018 3:00:00 PM, 1527001200, 8205.91, 8240, 8229.98, 8230.35, 148.3218867
5/22/2018 2:00:00 PM, 1526997600, 8198.51, 8231.84, 8224.14, 8228, 249.57965364
5/22/2018 1:00:00 PM, 1526994000, 8171, 8232.65, 8171, 8224.15, 436.24578196
5/22/2018 12:00:00 PM, 1526990400, 8145.06, 8209.96, 8201.76, 8170.99, 475.24845599
5/22/2018 11:00:00 AM, 1526986800, 8197.27, 8260, 8250.8, 8201.76, 296.43918263
5/22/2018 10:00:00 AM, 1526983200, 8234.55, 8273.12, 8234.55, 8250.4, 177.12885232
5/22/2018 9:00:00 AM, 1526979600, 8225, 8290.85, 8290.85, 8234.55, 228.461355030001
5/22/2018 8:00:00 AM, 1526976000, 8290.84, 8315.79, 8315.79, 8290.85, 66.59579653
5/22/2018 7:00:00 AM, 1526972400, 8303, 8328.96, 8318.32, 8315.78, 46.1210799599999
5/22/2018 6:00:00 AM, 1526968800, 8281.86, 8349, 8293.18, 8318.31, 256.78992686
5/22/2018 5:00:00 AM, 1526965200, 8280, 8304.24, 8288.01, 8297.46, 109.90692253
5/22/2018 4:00:00 AM, 1526961600, 8280, 8329, 8320.41, 8288.01, 120.24316731
5/22/2018 3:00:00 AM, 1526958000, 8290, 8325, 8294.02, 8321.84, 92.6400427500001
5/22/2018 2:00:00 AM, 1526954400, 8270.76, 8315.7, 8284.99, 8294.02, 166.88016172
5/22/2018 1:00:00 AM, 1526950800, 8263, 8363.4, 8363.39, 8284.87, 299.24243088
5/22/2018 12:00:00 AM, 1526947200, 8340.85, 8400, 8393.43, 8363.4, 167.70405773
5/21/2018 11:00:00 PM, 1526943600, 8380.43, 8412.41, 8396.99, 8393.44, 106.90855114
5/21/2018 10:00:00 PM, 1526940000, 8367.31, 8397, 8383.81, 8397, 127.27568496
5/21/2018 9:00:00 PM, 1526936400, 8379.4, 8414.95, 8410.25, 8383.8, 167.07677852
5/21/2018 8:00:00 PM, 1526932800, 8365.63, 8438.76, 8381.66, 8410.24, 198.80323552
5/21/2018 7:00:00 PM, 1526929200, 8349.99, 8385.56, 8350, 8381.66, 310.39651659
5/21/2018 6:00:00 PM, 1526925600, 8309.23, 8385.71, 8385.71, 8349.99, 385.995855680001
5/21/2018 5:00:00 PM, 1526922000, 8384, 8400, 8391.97, 8385.71, 136.7360905
5/21/2018 4:00:00 PM, 1526918400, 8371.01, 8404, 8404, 8391.96, 215.7049007
5/21/2018 3:00:00 PM, 1526914800, 8382.88, 8420, 8401.77, 8403.99, 183.52643435
5/21/2018 2:00:00 PM, 1526911200, 8361.49, 8489.99, 8484.21, 8401.77, 712.765993139995
5/21/2018 1:00:00 PM, 1526907600, 8475, 8504.56, 8498.89, 8486.39, 176.61463294
5/21/2018 12:00:00 PM, 1526904000, 8472.99, 8507.4, 8488.3, 8498.88, 183.055164710001
5/21/2018 11:00:00 AM, 1526900400, 8433.23, 8489.99, 8467.57, 8488.3, 140.289334160001
5/21/2018 10:00:00 AM, 1526896800, 8438.08, 8489.95, 8477.16, 8467.56, 250.22339924
5/21/2018 9:00:00 AM, 1526893200, 8475, 8518.93, 8518.93, 8476.01, 100.44204838
5/21/2018 8:00:00 AM, 1526889600, 8491, 8535.21, 8535.21, 8518.93, 104.66547992
5/21/2018 7:00:00 AM, 1526886000, 8520.01, 8577.02, 8549.44, 8535.2, 291.21068495
5/21/2018 6:00:00 AM, 1526882400, 8480, 8584.39, 8513.52, 8549.44, 379.95384593
5/21/2018 5:00:00 AM, 1526878800, 8497.55, 8518.24, 8511.12, 8513.52, 68.43518915
5/21/2018 4:00:00 AM, 1526875200, 8488.06, 8519.99, 8492.01, 8511.12, 81.1959319200001
5/21/2018 3:00:00 AM, 1526871600, 8479.46, 8509.33, 8496.8, 8492.01, 102.40130223
5/21/2018 2:00:00 AM, 1526868000, 8454.7, 8512.79, 8454.7, 8496.8, 253.72286207
5/21/2018 1:00:00 AM, 1526864400, 8436, 8486.66, 8475.01, 8454.69, 250.447197790001
5/21/2018 12:00:00 AM, 1526860800, 8461.21, 8539, 8516.86, 8475.01, 197.77217412
5/20/2018 11:00:00 PM, 1526857200, 8481.99, 8516.86, 8481.99, 8516.86, 104.68736361
5/20/2018 10:00:00 PM, 1526853600, 8480, 8535.03, 8515.17, 8481.99, 203.30713918
5/20/2018 9:00:00 PM, 1526850000, 8515, 8560.03, 8555.04, 8515.16, 182.38607238
5/20/2018 8:00:00 PM, 1526846400, 8515.03, 8600, 8515.03, 8555.04, 280.955718289998
5/20/2018 7:00:00 PM, 1526842800, 8481, 8520.01, 8520.01, 8515.03, 180.00315031
5/20/2018 6:00:00 PM, 1526839200, 8510, 8549.28, 8510, 8520, 227.41898658
5/20/2018 5:00:00 PM, 1526835600, 8469.46, 8529.17, 8487.64, 8510, 336.85236176
5/20/2018 4:00:00 PM, 1526832000, 8373.79, 8541.24, 8373.79, 8487.65, 890.466006449993
5/20/2018 3:00:00 PM, 1526828400, 8340, 8374, 8341.15, 8373.79, 222.80531645
5/20/2018 2:00:00 PM, 1526824800, 8319.99, 8349.77, 8325.88, 8341.15, 165.17891433
5/20/2018 1:00:00 PM, 1526821200, 8297.67, 8329.86, 8311.54, 8325.8, 163.03749145
5/20/2018 12:00:00 PM, 1526817600, 8295.96, 8350, 8337.48, 8311.55, 146.34156766
5/20/2018 11:00:00 AM, 1526814000, 8330, 8346.1, 8346.1, 8337.48, 61.72959484
5/20/2018 10:00:00 AM, 1526810400, 8327, 8373.35, 8346.91, 8346.1, 153.24488282
5/20/2018 9:00:00 AM, 1526806800, 8270.05, 8349.99, 8280.3, 8346.91, 313.848614909999
5/20/2018 8:00:00 AM, 1526803200, 8256.32, 8285, 8262.43, 8280.3, 76.90575091
5/20/2018 7:00:00 AM, 1526799600, 8229.93, 8266.38, 8250.83, 8262.43, 68.55019725
5/20/2018 6:00:00 AM, 1526796000, 8250.82, 8266, 8253.78, 8250.82, 50.02379254
5/20/2018 5:00:00 AM, 1526792400, 8248, 8270, 8264.11, 8253.79, 69.1698553199999
5/20/2018 4:00:00 AM, 1526788800, 8242.07, 8264.12, 8250.03, 8264.12, 47.33138329
5/20/2018 3:00:00 AM, 1526785200, 8242, 8281.61, 8275.01, 8255.91, 133.04147626
5/20/2018 2:00:00 AM, 1526781600, 8216.53, 8275, 8218.9, 8275, 151.29718917
5/20/2018 1:00:00 AM, 1526778000, 8172, 8218.9, 8200.58, 8218.9, 145.23963681
5/20/2018 12:00:00 AM, 1526774400, 8188, 8236.99, 8235.6, 8200.59, 104.62919221
5/19/2018 11:00:00 PM, 1526770800, 8205, 8244.08, 8221.55, 8235.6, 122.01842552
5/19/2018 10:00:00 PM, 1526767200, 8171.44, 8231.35, 8198, 8221.55, 170.81992729
5/19/2018 9:00:00 PM, 1526763600, 8190, 8260, 8253.76, 8197.99, 391.015805559999
5/19/2018 8:00:00 PM, 1526760000, 8253.76, 8310, 8306.57, 8253.76, 144.83361568
5/19/2018 7:00:00 PM, 1526756400, 8296, 8310, 8305.96, 8306.57, 103.6161577
5/19/2018 6:00:00 PM, 1526752800, 8302.99, 8336.14, 8302.99, 8307.01, 139.0450097
5/19/2018 5:00:00 PM, 1526749200, 8280.96, 8312.96, 8296.99, 8303, 92.3183681100001
5/19/2018 4:00:00 PM, 1526745600, 8291.33, 8320, 8317.85, 8297, 191.36437781
5/19/2018 3:00:00 PM, 1526742000, 8300.01, 8322.7, 8315.01, 8317.34, 164.3061373
